NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
DIA DON SALSICHÓN Salsichas Aves Tipo Frankfurt 8 un,DIA DON SALSICH,,"0,88 €","0,11 €/ud",,,
DIA DON SALSICHÓN Salsichas Cocktail 180 g,DIA DON SALSICH,,"1,53 €","8,50 €/Kg",,,
NOBRE Salsichas de Frango Cuida-T 210 g,NOBRE,,"2,59 €","12,33 €/Kg",,,
DIA LÁCTEA Iogurte Natural Açucarado Cana de Açúcar 8x125 g,DIA CTEA,,"1,65 €","1,65 €/Kg",,,
GULLON Mini Chips Chocolate sem Glúten 200 g,GULLON,,"2,69 €","13,45 €/Kg",,,
GULLON Bolachas Aveia e Laranja sem Glúten 180 g,GULLON,,"2,69 €","14,94 €/Kg",,,
BENEFEAT Barra Proteica Bio de Amendoim 35 g,BENEFEAT,,"1,65 €","47,14 €/Kg",,,
BENEFEAT Barra Energética Bio de Coco e Banana 35 g,BENEFEAT,,"1,65 €","47,14 €/Kg",,,
IZIDORO Hamburgueres Vegan Embalados Veggie Lovers 220 g,IZIDORO,,"3,49 €","15,86 €/Kg",,,
DIA TEMPTATION Gelado Big Golden Caramelo 3x67 g,DIA TEMPTATION,,"2,39 €","8,85 €/l",,,
DIA TEMPTATION Sorvete de Limão 1 L,DIA TEMPTATION,,"2,05 €","2,05 €/l",,,
SEARA Flocos de Aveia sem Glúten Bio 400 g,SEARA,,"2,39 €","5,98 €/Kg",,,
